"Geschäft";"Geschäfts ID";"Eröffnungsdatum";"Datum geschlossen";"Bestellnummer";"Währung";"Steuersatz";"Umsatz inkl. Steuer";"Umsatz ohne Steuer";"MwSt.-Betrag"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:19:07";"2025-04-08 16:19:25";"E106F83D-3D49-4534-B781-1321061A3ABB";"EUR";"";"10,20";"9,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:20:29";"2025-04-08 16:20:46";"6E7E009D-9547-41B4-8CA2-945C1671EEBD";"EUR";"";"9,00";"8,41";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:21:19";"2025-04-08 16:22:37";"15916008-791A-4885-8A21-5CF3C68506B4";"EUR";"";"10,00";"9,34";"0,66"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:23:24";"2025-04-08 16:23:26";"38754558-C8DA-46E0-A315-2DF40E8D7D18";"EUR";"";"10,00";"9,35";"0,65"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:23:39";"2025-04-08 16:25:16";"EC0E4E75-FE60-4E5A-8DA4-A07EFF54ED5E";"EUR";"";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:23:39";"2025-04-08 16:25:16";"EC0E4E75-FE60-4E5A-8DA4-A07EFF54ED5E";"EUR";"";"6,70";"5,63";"1,07"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:30:33";"2025-04-08 16:30:36";"7EDD7E00-B970-4D52-BF8A-84CE45EB8625";"EUR";"";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:36:14";"2025-04-08 16:36:46";"EE1AFC4C-8DA4-4270-835F-DE1657E28E5C";"EUR";"";"8,50";"7,94";"0,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:47:04";"2025-04-08 16:47:33";"A6139600-5A9B-49B7-BA43-8AB00F806D4D";"EUR";"";"19,70";"18,41";"1,29"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:50:18";"2025-04-08 16:50:23";"BF11F83A-F1AF-4824-A244-9BAB47EAAB01";"EUR";"";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 16:50:26";"2025-04-08 16:50:43";"0868D939-49E3-4DC7-8C17-8C878F8DB185";"EUR";"";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 17:12:30";"2025-04-08 17:13:17";"57F23129-6C87-4193-9A65-EFCB40E72BE8";"EUR";"";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 17:13:22";"2025-04-08 17:18:32";"3FB397D8-F444-426B-9C3F-B8AFEB771B2C";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 17:18:37";"2025-04-08 17:19:30";"05BC4F1B-565C-4E60-8E80-4BDFFC8CC55C";"EUR";"";"3,80";"3,55";"0,25"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 17:19:33";"2025-04-08 17:19:41";"A4AF2CEE-36FB-4AF5-BADE-D15E76F146CC";"EUR";"";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 17:25:38";"2025-04-08 17:48:52";"59F42993-DFF3-4AB1-926A-DC6CF9703E5A";"EUR";"";"20,40";"19,06";"1,34"
"Suedseite - Bakery and Roastery";"55978";"2025-04-08 17:54:47";"2025-04-08 18:51:52";"00A5AE83-B5E4-4A76-9631-D742BE5EE5D4";"EUR";"";"16,10";"15,04";"1,06"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 09:37:57";"2025-04-09 09:38:00";"57A6B678-1723-4047-8504-91E89D5938D0";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 09:49:56";"2025-04-09 09:50:41";"CA5EC29E-0528-4D44-8EB8-66FED434DF40";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 09:49:56";"2025-04-09 09:50:41";"CA5EC29E-0528-4D44-8EB8-66FED434DF40";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 09:54:06";"2025-04-09 10:03:02";"4D47C0C4-92D1-4E6C-B69A-BE582CFF6830";"EUR";"";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 09:54:06";"2025-04-09 10:03:02";"4D47C0C4-92D1-4E6C-B69A-BE582CFF6830";"EUR";"";"7,50";"6,30";"1,20"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 10:03:20";"2025-04-09 10:03:22";"E654E18A-74F1-4630-93E6-36F4AA4AE87B";"EUR";"";"6,60";"6,17";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 10:04:28";"2025-04-09 10:05:04";"76A638D7-BACE-4A0D-8015-EBA5762A689E";"EUR";"";"13,40";"12,53";"0,87"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 10:05:17";"2025-04-09 10:09:48";"850CF36F-1BA9-4457-ABC8-FB1CB601A694";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 10:05:17";"2025-04-09 10:09:48";"850CF36F-1BA9-4457-ABC8-FB1CB601A694";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 10:11:43";"2025-04-09 10:12:22";"98C8B952-5B0C-4C37-A959-D29C1E0B933B";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 09:46:50";"2025-04-09 10:18:10";"A4FA45B5-AE4F-4524-9309-1890EE9A9787";"EUR";"";"7,30";"6,81";"0,49"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 09:46:50";"2025-04-09 10:18:10";"A4FA45B5-AE4F-4524-9309-1890EE9A9787";"EUR";"";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 10:22:23";"2025-04-09 10:34:57";"50D8CB6A-81FC-453D-89DD-49EC729512BD";"EUR";"";"16,50";"15,42";"1,08"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 10:35:01";"2025-04-09 10:36:16";"8442BE8C-1353-49AD-84C3-D8A7D80D38E9";"EUR";"";"2,80";"2,62";"0,18"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:14:02";"2025-04-09 11:15:17";"472220BA-D272-4DDD-BE50-BDC9DE2FFA1B";"EUR";"";"7,10";"6,63";"0,47"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:14:02";"2025-04-09 11:15:17";"472220BA-D272-4DDD-BE50-BDC9DE2FFA1B";"EUR";"";"8,20";"6,89";"1,31"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:12:36";"2025-04-09 11:29:30";"62A76AE7-7D76-4573-AA52-05D1444C28DF";"EUR";"";"9,80";"8,24";"1,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:31:54";"2025-04-09 11:33:58";"53385804-2C4F-4788-9495-C309D827B055";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:34:05";"2025-04-09 11:35:03";"6B74E7DA-2BDD-470A-AF04-A57A09A54611";"EUR";"";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:34:05";"2025-04-09 11:35:03";"6B74E7DA-2BDD-470A-AF04-A57A09A54611";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 10:18:13";"2025-04-09 11:37:52";"86D90102-60AE-48F2-A750-7FA4F9FE4FD9";"EUR";"";"14,20";"13,26";"0,94"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 10:18:13";"2025-04-09 11:37:52";"86D90102-60AE-48F2-A750-7FA4F9FE4FD9";"EUR";"";"7,40";"6,22";"1,18"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:38:09";"2025-04-09 11:38:23";"2BE88FFA-7D91-4EE5-89D9-1CC49F587483";"EUR";"";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:48:29";"2025-04-09 11:49:24";"4C60A895-F6D3-463F-91F9-8E80AAB7671C";"EUR";"";"6,60";"6,17";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:50:35";"2025-04-09 11:51:54";"C1317C2D-4684-40D8-9304-3A9B5911D17F";"EUR";"";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:50:35";"2025-04-09 11:51:54";"C1317C2D-4684-40D8-9304-3A9B5911D17F";"EUR";"";"4,60";"3,87";"0,73"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:53:50";"2025-04-09 11:54:08";"2AEDE243-605C-4004-97F6-85B188AE81DD";"EUR";"";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:59:17";"2025-04-09 12:00:11";"5FE97B65-13C3-45C4-BFC4-41FD52BDABC6";"EUR";"";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 11:59:17";"2025-04-09 12:00:11";"5FE97B65-13C3-45C4-BFC4-41FD52BDABC6";"EUR";"";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:00:21";"2025-04-09 12:03:59";"7B06B9AC-B77C-42D3-8869-831CD608D39A";"EUR";"";"12,00";"11,21";"0,79"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:00:21";"2025-04-09 12:03:59";"7B06B9AC-B77C-42D3-8869-831CD608D39A";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 09:38:40";"2025-04-09 12:05:31";"2EE09C9B-E65F-43FC-A5AC-0401CC353994";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:05:38";"2025-04-09 12:11:33";"4B96BBE9-C618-43EF-9F42-9C94B4795C54";"EUR";"";"13,90";"12,99";"0,91"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:22:25";"2025-04-09 12:32:24";"89B9982E-F178-43A5-B638-F4EADCFDE865";"EUR";"";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:44:54";"2025-04-09 12:45:30";"044C8ECA-E95E-4014-A9AA-CB367EB7A8EB";"EUR";"";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:44:54";"2025-04-09 12:45:30";"044C8ECA-E95E-4014-A9AA-CB367EB7A8EB";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:46:16";"2025-04-09 12:46:42";"901FB98F-DE78-4A40-9A3D-75661A3B8D65";"EUR";"";"10,40";"9,72";"0,68"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:52:36";"2025-04-09 12:55:14";"645A43CF-53FD-4BBE-B1E6-99AA08803E96";"EUR";"";"6,80";"6,35";"0,45"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:52:36";"2025-04-09 12:55:14";"645A43CF-53FD-4BBE-B1E6-99AA08803E96";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:00:59";"2025-04-09 13:03:36";"6CB271B0-E360-4212-B5B7-959EC5FBAE2F";"EUR";"";"12,70";"11,86";"0,84"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:20:21";"2025-04-09 13:20:26";"A49BF018-110F-4100-9927-385DA1E65A22";"EUR";"";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:25:22";"2025-04-09 13:25:45";"AAFC1055-6FE7-40BC-B6D2-5D9D31DF1E97";"EUR";"";"3,80";"3,55";"0,25"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:30:13";"2025-04-09 13:32:26";"386720C2-4DAE-4276-B093-2B77EA694ABF";"EUR";"";"10,30";"9,62";"0,68"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:32:35";"2025-04-09 13:33:07";"095B4710-51FC-4CB8-A374-AF4025E34D2A";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:33:51";"2025-04-09 13:35:12";"7973AD3A-AF1E-45BE-88FB-A47D6C2D701E";"EUR";"";"3,70";"3,11";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:51:50";"2025-04-09 13:52:09";"193B987E-384C-4801-94A5-F0EC3512CAE4";"EUR";"";"8,40";"7,06";"1,34"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:14:42";"2025-04-09 13:53:03";"79BB2841-4021-4A28-946C-3559F469D134";"EUR";"";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:14:42";"2025-04-09 13:53:03";"79BB2841-4021-4A28-946C-3559F469D134";"EUR";"";"7,20";"6,05";"1,15"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:00:12";"2025-04-09 14:00:35";"CBB9A8A7-8639-442D-814B-A0F0148BE438";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:05:19";"2025-04-09 14:06:46";"1A36E61C-DDAE-4D96-A632-CF531FA7E4A2";"EUR";"";"3,80";"3,55";"0,25"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:06:51";"2025-04-09 14:07:14";"C18654F8-C336-47CA-AC38-007CA7EAA234";"EUR";"";"7,80";"7,29";"0,51"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:07:23";"2025-04-09 14:09:20";"B3F45271-1B77-4AAA-9E6F-3A364A02C3C0";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:07:23";"2025-04-09 14:09:20";"B3F45271-1B77-4AAA-9E6F-3A364A02C3C0";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:55:33";"2025-04-09 14:11:44";"A420B730-B766-453C-971A-D7F4203B86A6";"EUR";"";"13,30";"12,42";"0,88"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:55:33";"2025-04-09 14:11:44";"A420B730-B766-453C-971A-D7F4203B86A6";"EUR";"";"11,90";"10,00";"1,90"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:04:36";"2025-04-09 14:26:45";"FD587F78-3672-4AAD-BC5A-D0F77D35AD35";"EUR";"";"10,60";"9,90";"0,70"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:04:36";"2025-04-09 14:26:45";"FD587F78-3672-4AAD-BC5A-D0F77D35AD35";"EUR";"";"3,70";"3,11";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:26:56";"2025-04-09 14:27:19";"1F72502E-C1D2-46B6-8472-14E4CE2C8EFE";"EUR";"";"11,50";"10,74";"0,76"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:42:19";"2025-04-09 14:43:32";"F132799C-2D48-4C2A-813A-09FE6DAF689A";"EUR";"";"11,50";"10,74";"0,76"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:45:14";"2025-04-09 14:46:08";"1D07D9EA-B521-4392-8337-29118EC32267";"EUR";"";"9,90";"9,25";"0,65"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:33:08";"2025-04-09 14:51:58";"F6493689-AC86-460B-BF1F-583EC7B088C9";"EUR";"";"6,60";"6,17";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 12:33:08";"2025-04-09 14:51:58";"F6493689-AC86-460B-BF1F-583EC7B088C9";"EUR";"";"12,10";"10,17";"1,93"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 14:54:37";"2025-04-09 14:55:17";"7BD8F513-F0CB-434B-9C81-53467BDDEBBA";"EUR";"";"33,20";"31,03";"2,17"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:06:27";"2025-04-09 15:07:00";"0C3DE99F-B80D-452A-B6D8-4D94FB08C4C6";"EUR";"";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:10:00";"2025-04-09 15:10:57";"DF301A1E-83BD-41FE-8AF5-4BCC154B2594";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:10:00";"2025-04-09 15:10:57";"DF301A1E-83BD-41FE-8AF5-4BCC154B2594";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:12:10";"2025-04-09 15:12:52";"F2030B3E-092C-4963-8766-120097AE4F64";"EUR";"";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:19:06";"2025-04-09 15:20:04";"5B4B7992-F493-439B-B8FF-85F2079D2457";"EUR";"";"10,80";"10,09";"0,71"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:20:14";"2025-04-09 15:20:59";"898D1368-5B96-4FB7-A567-8BA868857AB1";"EUR";"";"14,40";"13,46";"0,94"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:21:14";"2025-04-09 15:22:40";"E9408478-1DD3-4750-BA8E-140BCBE5B2E4";"EUR";"";"7,00";"6,54";"0,46"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:33:22";"2025-04-09 15:25:53";"2AA85819-5784-4E39-8BD7-82F820B2758B";"EUR";"";"8,60";"7,23";"1,37"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:51:03";"2025-04-09 15:30:59";"CE50CF2D-7E36-41E1-9220-6484CD333720";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 13:51:03";"2025-04-09 15:30:59";"CE50CF2D-7E36-41E1-9220-6484CD333720";"EUR";"";"4,70";"3,95";"0,75"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:32:05";"2025-04-09 15:44:57";"1961DF25-8D96-49B3-B966-649186432B9A";"EUR";"";"10,50";"9,81";"0,69"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:32:05";"2025-04-09 15:44:57";"1961DF25-8D96-49B3-B966-649186432B9A";"EUR";"";"6,70";"5,63";"1,07"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:45:01";"2025-04-09 15:49:47";"7FA5E22C-6597-48B7-B317-7DC20658E479";"EUR";"";"8,80";"8,22";"0,58"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:45:01";"2025-04-09 15:49:47";"7FA5E22C-6597-48B7-B317-7DC20658E479";"EUR";"";"7,90";"6,64";"1,26"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:50:25";"2025-04-09 15:51:15";"207DD915-290A-43E4-BCF7-60D6DB14883F";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 16:09:39";"2025-04-09 16:10:57";"BAD5A0D6-1F8F-4874-91B2-72BF289CCA5E";"EUR";"";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 16:12:26";"2025-04-09 16:13:28";"3E275FA3-F346-4D89-ABFD-4A0F780CBC59";"EUR";"";"11,10";"10,37";"0,73"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 16:12:26";"2025-04-09 16:13:28";"3E275FA3-F346-4D89-ABFD-4A0F780CBC59";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:51:32";"2025-04-09 16:22:15";"96EDE2E8-AF13-4952-BF8F-AA74C582BAEB";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 15:51:32";"2025-04-09 16:22:15";"96EDE2E8-AF13-4952-BF8F-AA74C582BAEB";"EUR";"";"12,60";"10,59";"2,01"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 16:33:54";"2025-04-09 16:36:04";"936D9E85-2792-4404-A0CD-6296687F458E";"EUR";"";"8,50";"7,94";"0,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 16:53:42";"2025-04-09 17:01:20";"7584378A-DBCC-4674-81D7-8F7AA613C5F5";"EUR";"";"25,00";"23,36";"1,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 16:53:42";"2025-04-09 17:01:20";"7584378A-DBCC-4674-81D7-8F7AA613C5F5";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:03:59";"2025-04-09 17:06:01";"6DDA596D-1B2F-487A-834C-4ED5303A2E4C";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:07:47";"2025-04-09 17:08:15";"845DC67B-20D4-4301-A921-BEE3A0569DA0";"EUR";"";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:12:22";"2025-04-09 17:14:11";"1132D5EB-26EE-4FE8-B72E-0D176189CD6A";"EUR";"";"11,80";"11,02";"0,78"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:12:22";"2025-04-09 17:14:11";"1132D5EB-26EE-4FE8-B72E-0D176189CD6A";"EUR";"";"3,00";"2,52";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:15:37";"2025-04-09 17:15:49";"07BFE253-915A-416F-83BE-3D9A80CB23DD";"EUR";"";"3,50";"2,94";"0,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:27:19";"2025-04-09 17:28:01";"BAD362E5-5F57-4E17-BE82-2C150040F376";"EUR";"";"6,80";"6,35";"0,45"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:28:09";"2025-04-09 17:28:42";"AB156239-4E33-4C90-9816-6C8473C375F7";"EUR";"";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:30:09";"2025-04-09 17:30:48";"FE362551-D4F1-4773-B48D-636D6D29D485";"EUR";"";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:34:04";"2025-04-09 17:34:31";"EB55FAC7-9531-476C-BEE9-AD77CFFD6AE7";"EUR";"";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:35:24";"2025-04-09 17:44:42";"BE2A60DB-1DF0-4C7C-A1B2-8DB9B2FC2343";"EUR";"";"15,30";"14,30";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:35:24";"2025-04-09 17:44:42";"BE2A60DB-1DF0-4C7C-A1B2-8DB9B2FC2343";"EUR";"";"7,90";"6,64";"1,26"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:47:06";"2025-04-09 17:48:53";"758A58A7-CBCB-4F1C-8CB6-5EBF0DD08753";"EUR";"";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:49:35";"2025-04-09 17:51:30";"0589F8C3-E0BB-4A74-A746-50AC5DD33518";"EUR";"";"12,40";"11,59";"0,81"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:53:33";"2025-04-09 17:54:26";"E9DEAE04-6E80-4456-8A9C-324E857FF8B8";"EUR";"";"17,70";"16,54";"1,16"
"Suedseite - Bakery and Roastery";"55978";"2025-04-09 17:56:14";"2025-04-09 17:56:54";"35D31B96-E1E2-4FA7-B276-22E2F30949AB";"EUR";"";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 09:29:54";"2025-04-10 09:31:01";"FB8E9EB8-575C-4E24-9DE0-A859CE9612F8";"EUR";"";"13,40";"12,52";"0,88"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 09:34:33";"2025-04-10 09:35:53";"BBD4CE7E-504C-4DA4-9AEC-C48CE5FDCC1E";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 09:34:33";"2025-04-10 09:35:53";"BBD4CE7E-504C-4DA4-9AEC-C48CE5FDCC1E";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 09:45:31";"2025-04-10 09:58:06";"52063B94-CA5B-4D9F-908B-BEB0EED85875";"EUR";"";"3,80";"3,19";"0,61"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:03:39";"2025-04-10 10:12:37";"12885999-F630-4077-8F7A-89E20E310B83";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:09:41";"2025-04-10 10:12:56";"CD80FCDE-9000-4625-8487-F97C2915BE56";"EUR";"";"13,52";"12,64";"0,88"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:19:30";"2025-04-10 10:19:48";"49E1DFE2-E5E5-4BFF-B75A-48417E42C710";"EUR";"";"13,20";"12,33";"0,87"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:20:31";"2025-04-10 10:21:26";"68D571C9-EADF-43E1-8BF7-53491BD5468C";"EUR";"";"6,60";"6,17";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:20:31";"2025-04-10 10:21:26";"68D571C9-EADF-43E1-8BF7-53491BD5468C";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:22:21";"2025-04-10 10:23:46";"4AD0376E-5013-4DA4-AD88-5839AF096F6E";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:22:21";"2025-04-10 10:23:46";"4AD0376E-5013-4DA4-AD88-5839AF096F6E";"EUR";"";"3,50";"2,94";"0,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:45:59";"2025-04-10 10:47:02";"C6ED9E7C-058A-4503-BC0C-8823FF3ABF2D";"EUR";"";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 11:07:18";"2025-04-10 11:09:00";"A921FCCF-99A3-4A02-B07B-B6681E2965C3";"EUR";"";"7,10";"6,63";"0,47"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 11:07:18";"2025-04-10 11:09:00";"A921FCCF-99A3-4A02-B07B-B6681E2965C3";"EUR";"";"3,70";"3,11";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 11:09:28";"2025-04-10 11:10:37";"80E17718-AF53-485F-8EBF-5F0571A4FE71";"EUR";"";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 11:09:28";"2025-04-10 11:10:37";"80E17718-AF53-485F-8EBF-5F0571A4FE71";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:21:42";"2025-04-10 11:16:47";"BE21A16B-A729-4E54-9C76-835B121C33F4";"EUR";"";"28,70";"26,81";"1,89"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 10:21:42";"2025-04-10 11:16:47";"BE21A16B-A729-4E54-9C76-835B121C33F4";"EUR";"";"16,00";"13,44";"2,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10 11:21:27";"2025-04-10 11:22:00";"BC52A7C1-5D80-4277-AF73-3C585B9FF79D";"EUR";"";"6,20";"5,79";"0,41"
